vehicle_id,fuel_type,transmission,vehicle_segment,owner_type,engine_size_cc,horsepower_hp,curb_weight_kg,mileage_kmpl,odometer_reading_km,maintenance_score,vehicle_price_lakhs
TAT-VEH-1721,Petrol,Manual,Hatchback,Third,1082.8,66.0,1248.5,15.81,11077.0,9.38,13.6
TAT-VEH-1722,Petrol,Automatic,Hatchback,Second,1065.3,,1346.1,19.99,44357.0,8.98,13.23
TAT-VEH-1723,Diesel,Manual,Sedan,First,1518.0,124.6,1574.0,18.12,60276.0,7.71,19.69
TAT-VEH-1724,Diesel,Automatic,SUV,Second,2118.2,159.3,1824.4,21.89,18991.0,8.76,27.52
TAT-VEH-1725,CNG,Manual,Sedan,Third,1797.3,,1757.9,23.92,81447.0,7.61,22.82
TAT-VEH-1726,Petrol,Manual,SUV,First,1874.3,161.8,1738.8,16.79,43619.0,9.22,25.68
TAT-VEH-1727,Diesel,Manual,Hatchback,Third,,96.6,1342.5,18.68,24179.0,8.41,16.93
TAT-VEH-1728,Petrol,Automatic,Luxury,First,3452.9,260.1,2503.4,15.33,38704.0,,44.2
TAT-VEH-1729,Petrol,Manual,SUV,Second,2072.1,149.3,1777.3,14.37,40692.0,7.6,27.25
TAT-VEH-1730,Petrol,Manual,SUV,First,,143.0,1926.6,19.53,10143.0,9.27,26.77
TAT-VEH-1731,CNG,Manual,SUV,First,2070.2,153.2,1759.3,23.03,25193.0,9.1,24.16
TAT-VEH-1732,Diesel,Manual,Luxury,First,2530.2,185.9,2026.3,16.93,20933.0,8.69,32.41
TAT-VEH-1733,Diesel,Automatic,Sedan,First,1231.4,97.0,1423.4,24.94,25055.0,8.81,20.09
TAT-VEH-1734,Petrol,Automatic,Hatchback,First,964.3,70.5,1236.6,18.43,66429.0,7.06,14.04
TAT-VEH-1735,CNG,Automatic,Sedan,First,1630.4,118.4,1716.2,19.73,31647.0,8.94,22.62
TAT-VEH-1736,Petrol,Manual,SUV,First,2295.1,150.8,2022.0,13.8,128841.0,6.75,25.19
TAT-VEH-1737,CNG,Automatic,SUV,Third,2460.3,173.2,2000.7,20.88,17646.0,8.64,30.16
TAT-VEH-1738,Petrol,Manual,Sedan,First,1666.6,130.7,1687.9,12.65,26181.0,8.68,24.02
TAT-VEH-1739,Petrol,Manual,Hatchback,First,1371.4,123.4,1576.0,6.08,71582.0,8.06,18.8
TAT-VEH-1740,Diesel,Manual,Sedan,First,1382.0,102.5,1460.1,,37537.0,9.45,18.54
TAT-VEH-1741,Petrol,Manual,Luxury,First,2530.4,193.7,2045.1,12.07,37637.0,7.83,33.96
TAT-VEH-1742,Diesel,Automatic,Sedan,Second,1668.0,136.5,1674.4,19.17,4467.0,9.57,23.69
TAT-VEH-1743,Diesel,Automatic,Sedan,Second,1581.5,108.9,1567.1,14.45,24882.0,9.26,18.62
TAT-VEH-1744,Petrol,Automatic,Hatchback,First,1213.1,95.4,1391.3,15.75,16207.0,9.28,17.9
TAT-VEH-1745,CNG,Manual,Sedan,First,1575.5,109.3,1596.8,23.67,300000.0,,8.76
TAT-VEH-1746,Petrol,Manual,SUV,Second,2078.8,166.3,1855.8,20.01,18591.0,9.57,29.47
TAT-VEH-1747,Diesel,Manual,SUV,First,2319.0,175.7,1943.3,22.95,99130.0,7.88,26.16
TAT-VEH-1748,CNG,Manual,SUV,Second,2321.7,,2012.3,26.07,52748.0,,31.85
TAT-VEH-1749,Diesel,Manual,Sedan,First,1606.8,111.1,1609.4,18.09,20761.0,,18.61
TAT-VEH-1750,Petrol,Manual,Sedan,Second,1667.2,133.5,1608.4,21.46,37291.0,8.43,24.45
TAT-VEH-1751,Electric,Manual,Hatchback,First,0.0,192.1,1276.7,,84617.0,,24.9
TAT-VEH-1752,Diesel,Manual,SUV,First,2126.5,147.4,1774.3,15.07,98693.0,7.53,19.92
TAT-VEH-1753,Petrol,Automatic,Sedan,Third,1405.8,101.4,1466.6,15.25,9867.0,,19.46
TAT-VEH-1754,Petrol,Automatic,Sedan,First,1649.3,126.5,1630.6,22.26,20669.0,,22.12
TAT-VEH-1755,Diesel,Automatic,Sedan,First,1219.1,100.9,1397.1,18.43,20374.0,8.82,16.61
TAT-VEH-1756,Diesel,Automatic,Luxury,First,3414.6,,2540.4,18.49,3933.0,9.57,39.95
TAT-VEH-1757,Diesel,Manual,Hatchback,First,1017.8,45.0,1312.3,14.96,43035.0,8.52,10.23
TAT-VEH-1758,CNG,Automatic,SUV,First,2069.5,171.5,1860.5,26.39,88840.0,7.59,327.7215120294669
TAT-VEH-1759,Diesel,Automatic,Hatchback,First,1070.2,89.4,1470.1,21.67,23626.0,10.0,18.01
TAT-VEH-1760,Petrol,Manual,Sedan,First,1608.7,99.7,1584.2,17.87,62625.0,8.68,17.47
TAT-VEH-1761,Petrol,Manual,Hatchback,First,1191.9,82.1,1377.0,13.61,46463.0,7.62,15.6
TAT-VEH-1762,Petrol,Automatic,Hatchback,Second,957.8,90.7,1335.8,13.38,23197.0,9.27,16.59
TAT-VEH-1763,Diesel,Manual,Sedan,First,1582.1,136.0,1770.2,15.38,8843.0,9.99,22.67
TAT-VEH-1764,Petrol,Manual,Hatchback,First,1110.3,94.5,1325.2,15.75,57600.0,,13.53
TAT-VEH-1765,Diesel,Manual,Sedan,Second,,123.5,1588.7,15.97,88761.0,,18.91
TAT-VEH-1766,Diesel,Manual,Luxury,First,2993.5,225.5,2323.7,15.7,54105.0,,36.27
TAT-VEH-1767,,Manual,Hatchback,First,1256.3,92.7,1423.1,23.65,2812.0,8.95,19.4
TAT-VEH-1768,Petrol,Manual,SUV,First,1758.6,145.4,1642.7,14.03,12964.0,8.78,26.28
TAT-VEH-1769,CNG,Manual,Sedan,First,1380.1,93.0,1466.7,23.42,5241.0,,19.19
TAT-VEH-1770,Petrol,Manual,SUV,First,1883.3,131.6,1822.8,16.9,40019.0,9.93,22.88
TAT-VEH-1771,CNG,Automatic,Hatchback,First,1325.5,111.5,1500.2,24.66,65565.0,7.42,16.19
TAT-VEH-1772,Petrol,Manual,Hatchback,First,1448.6,108.1,1512.6,14.64,7273.0,9.43,20.86
TAT-VEH-1773,Petrol,Manual,Hatchback,First,1076.2,97.3,1339.0,16.05,84001.0,8.05,15.8
TAT-VEH-1774,Diesel,Manual,Hatchback,First,1358.5,93.8,1504.9,16.22,38487.0,8.69,13.66
TAT-VEH-1775,Petrol,Automatic,Hatchback,First,871.5,64.7,1175.5,15.82,54699.0,,10.2
TAT-VEH-1776,Petrol,Manual,SUV,First,1699.5,,1728.1,15.95,161949.0,5.51,15.09
TAT-VEH-1777,Diesel,Manual,SUV,Second,1758.3,132.0,1792.1,14.79,5933.0,9.79,24.74
TAT-VEH-1778,Diesel,Automatic,SUV,First,,,1610.6,21.79,106171.0,7.38,15.41
TAT-VEH-1779,Diesel,Automatic,SUV,First,1602.1,114.3,1595.9,16.53,8066.0,10.0,21.32
TAT-VEH-1780,Diesel,Manual,Hatchback,First,1258.9,77.2,1435.1,19.25,24462.0,9.29,15.15
TAT-VEH-1781,Diesel,Automatic,Hatchback,First,1164.9,95.7,1451.7,22.26,87804.0,7.47,14.99
TAT-VEH-1782,Petrol,Manual,Hatchback,First,1253.9,102.6,1405.1,18.28,108523.0,6.83,13.92
TAT-VEH-1783,Petrol,Manual,Hatchback,First,,,1370.9,15.6,33769.0,9.13,13.76
TAT-VEH-1784,Petrol,Manual,Sedan,Second,1551.1,132.3,1557.5,14.41,42575.0,8.62,20.34
TAT-VEH-1785,CNG,Manual,Sedan,First,1629.6,152.2,1721.3,26.4,57418.0,8.16,25.14
TAT-VEH-1786,Diesel,Automatic,Sedan,Third,1484.1,111.9,1582.5,20.89,82474.0,8.16,18.9
TAT-VEH-1787,Petrol,Manual,Sedan,First,1260.6,86.9,1341.0,13.64,7830.0,10.0,15.66
TAT-VEH-1788,Diesel,Manual,SUV,First,2262.5,,2028.1,16.77,76749.0,6.7,33.78
TAT-VEH-1789,Electric,Automatic,SUV,First,0.0,107.0,950.1,16.82,31537.0,8.9,15.86
TAT-VEH-1790,Petrol,Automatic,Hatchback,First,,83.4,1301.6,15.96,28954.0,8.56,17.65
TAT-VEH-1791,Diesel,Manual,Luxury,First,2618.8,198.6,2190.6,18.77,26816.0,8.85,32.75
TAT-VEH-1792,Diesel,Automatic,Luxury,First,2921.8,235.3,2324.2,22.18,34028.0,9.07,35.46
TAT-VEH-1793,Diesel,Manual,Hatchback,First,1060.1,83.8,1315.5,20.01,132560.0,6.41,11.93
TAT-VEH-1794,Petrol,Automatic,Sedan,Third,1414.5,100.1,1414.0,19.5,37754.0,8.65,17.94
TAT-VEH-1795,CNG,Automatic,Sedan,Second,1566.8,106.1,1573.0,23.11,139763.0,4.66,15.06
TAT-VEH-1796,Electric,Automatic,Luxury,First,0.0,131.5,1076.5,24.85,10946.0,8.91,19.76
TAT-VEH-1797,Diesel,Manual,SUV,First,2085.1,144.3,1804.1,17.52,59953.0,8.62,23.89
TAT-VEH-1798,Diesel,Manual,Hatchback,First,1062.3,80.2,1312.9,21.18,77266.0,5.95,12.33
TAT-VEH-1799,Electric,Manual,Sedan,First,0.0,125.9,1073.8,,53152.0,,17.9
TAT-VEH-1800,Diesel,Manual,Sedan,First,,87.1,1417.2,19.66,44019.0,8.86,17.04
TAT-VEH-1801,Petrol,Manual,Sedan,First,1712.9,,1634.5,9.55,39439.0,9.46,24.09
TAT-VEH-1802,Diesel,Automatic,Hatchback,First,1271.5,89.4,1508.8,18.25,90775.0,7.09,15.56
TAT-VEH-1803,Diesel,Manual,SUV,First,2516.8,173.5,2033.0,20.23,79579.0,6.29,27.45
TAT-VEH-1804,Petrol,Manual,SUV,Third,,170.0,1972.7,13.94,7870.0,9.83,29.44
TAT-VEH-1805,Diesel,Automatic,SUV,Second,2284.1,172.1,2030.2,16.06,86949.0,8.08,25.59
TAT-VEH-1806,Electric,Manual,SUV,Third,0.0,96.3,1167.2,24.12,26055.0,9.61,15.79
TAT-VEH-1807,Electric,Automatic,SUV,First,0.0,148.3,1058.5,21.74,15168.0,8.97,17.5
TAT-VEH-1808,Diesel,Manual,Sedan,First,1220.4,79.0,1397.1,17.63,93730.0,7.17,11.83
TAT-VEH-1809,Petrol,Manual,Sedan,First,1650.8,144.3,1653.2,15.63,27455.0,8.7,24.36
TAT-VEH-1810,Electric,Manual,Hatchback,First,0.0,,1105.8,28.59,76347.0,,21.69
TAT-VEH-1811,CNG,Manual,SUV,First,1984.7,144.1,1768.9,26.81,15757.0,9.92,25.1
TAT-VEH-1812,Petrol,Automatic,Hatchback,Second,1114.4,74.6,1270.3,18.99,2177.0,9.02,15.74
TAT-VEH-1813,Electric,Manual,SUV,First,0.0,137.4,1091.4,23.09,32785.0,8.33,17.36
TAT-VEH-1814,CNG,Manual,Hatchback,First,1222.2,99.0,1351.5,24.83,6753.0,8.94,18.28
TAT-VEH-1815,Diesel,Manual,Hatchback,First,1338.8,100.1,1516.2,12.29,65178.0,7.04,14.47
TAT-VEH-1816,Diesel,Manual,Hatchback,First,1272.1,92.8,1430.0,17.1,16538.0,9.42,15.81
TAT-VEH-1817,Petrol,Automatic,Hatchback,First,1065.2,80.6,1345.4,14.06,28386.0,,14.98
TAT-VEH-1818,Petrol,Manual,SUV,First,2183.6,156.5,1882.2,9.88,6098.0,,29.86
TAT-VEH-1819,Petrol,Automatic,SUV,First,1838.6,133.8,1709.6,12.03,17201.0,8.41,24.47
TAT-VEH-1820,CNG,Automatic,Sedan,First,1541.3,90.6,1530.3,20.54,70442.0,8.29,15.73
TAT-VEH-1821,Petrol,Manual,Hatchback,Third,,98.0,1339.8,15.39,9397.0,10.0,18.05
TAT-VEH-1822,Petrol,Automatic,Hatchback,First,1164.2,90.9,1366.8,17.96,48878.0,8.02,14.72
TAT-VEH-1823,Petrol,Manual,Hatchback,Second,1311.9,89.1,1388.9,18.82,114233.0,6.25,12.25
TAT-VEH-1824,Diesel,Manual,Hatchback,First,,100.9,1322.1,20.16,53252.0,8.59,17.23
TAT-VEH-1825,,Manual,SUV,First,2484.3,187.4,1982.5,22.57,76976.0,8.57,27.24
TAT-VEH-1826,Petrol,Automatic,Hatchback,First,923.8,56.9,1282.5,9.7,7192.0,9.28,13.84
TAT-VEH-1827,Petrol,Automatic,Sedan,First,1378.5,113.7,1482.4,10.23,14990.0,8.57,19.87
TAT-VEH-1828,Diesel,Manual,Hatchback,First,1252.5,98.7,1493.3,15.45,103224.0,7.23,16.42
TAT-VEH-1829,Diesel,Automatic,Hatchback,Second,1284.6,101.1,1505.8,16.51,58504.0,8.61,18.76
TAT-VEH-1830,Petrol,Manual,Sedan,Second,1477.9,105.7,1467.2,15.02,47919.0,8.43,15.59
TAT-VEH-1831,Diesel,Manual,Sedan,First,1486.5,116.9,1508.1,,51048.0,8.01,18.65
TAT-VEH-1832,Petrol,Manual,Hatchback,First,1258.6,91.3,1546.8,16.52,26065.0,9.65,16.36
TAT-VEH-1833,Petrol,Automatic,Hatchback,Third,,93.8,1478.9,14.8,4051.0,,15.77
TAT-VEH-1834,Diesel,Automatic,Sedan,First,1776.6,110.4,1646.2,19.03,71054.0,7.31,17.09
TAT-VEH-1835,Petrol,Manual,Hatchback,First,1322.9,94.0,1460.9,18.92,53094.0,,20.12
TAT-VEH-1836,CNG,Manual,Hatchback,First,1327.9,120.3,1484.0,,30808.0,8.11,21.54
TAT-VEH-1837,Petrol,Manual,Luxury,Second,2606.5,186.3,2149.6,16.76,105508.0,7.2,31.76
TAT-VEH-1838,Diesel,Manual,Sedan,Third,1482.1,103.9,1492.6,18.96,20437.0,9.06,20.36
TAT-VEH-1839,,Manual,Sedan,First,1437.9,102.5,1407.9,18.07,17687.0,,17.52
TAT-VEH-1840,Petrol,Automatic,Sedan,Second,1296.9,82.7,1344.6,18.16,94788.0,,12.28
TAT-VEH-1841,Diesel,Manual,Sedan,Second,1570.0,91.3,1528.8,21.46,73752.0,7.72,16.53
TAT-VEH-1842,Petrol,Manual,Sedan,First,1390.5,101.5,1433.9,12.66,34560.0,9.35,18.62
TAT-VEH-1843,Electric,Manual,SUV,First,0.0,143.4,1105.1,21.54,8305.0,9.92,21.54
TAT-VEH-1844,Petrol,Automatic,SUV,First,2161.9,161.5,1856.7,16.34,12897.0,9.34,25.88
TAT-VEH-1845,Petrol,Automatic,Hatchback,Third,1036.5,,1263.7,14.68,50050.0,8.83,18.37
TAT-VEH-1846,Petrol,Manual,Sedan,First,1841.8,138.7,1784.0,17.26,23879.0,9.36,24.4
TAT-VEH-1847,Electric,Automatic,Sedan,Second,0.0,165.6,1176.4,22.7,83485.0,7.16,21.93
TAT-VEH-1848,,Manual,SUV,First,1773.9,130.8,1697.4,24.13,136767.0,5.82,18.88
TAT-VEH-1849,Diesel,Manual,Sedan,Second,1541.9,108.8,1605.6,14.72,75711.0,7.55,17.69
TAT-VEH-1850,Petrol,Manual,Sedan,First,1656.4,120.9,1656.0,15.13,1533482.2160456546,9.44,22.04
TAT-VEH-1851,Diesel,Manual,Hatchback,First,1111.4,90.3,1437.1,16.46,71949.0,7.52,17.07
TAT-VEH-1852,Petrol,Manual,Sedan,Second,1668.5,142.1,1666.2,17.31,21485.0,8.95,24.34
TAT-VEH-1853,CNG,Automatic,Hatchback,Second,,68.4,1253.9,21.27,10228.0,10.0,12.32
TAT-VEH-1854,Petrol,Automatic,Hatchback,Second,1414.8,107.3,1448.4,16.54,3528.0,,19.73
TAT-VEH-1855,Petrol,Automatic,Hatchback,First,,,1383.2,13.61,23928.0,8.66,16.54
TAT-VEH-1856,Petrol,Manual,SUV,Second,,126.8,1762.4,13.3,107247.0,7.08,21.87
TAT-VEH-1857,Diesel,Manual,Hatchback,First,1152.1,86.7,1435.0,14.95,14290.0,9.46,18.76
TAT-VEH-1858,Diesel,Automatic,Sedan,First,1659.8,106.9,1646.2,17.7,12409.0,9.68,20.72
TAT-VEH-1859,Petrol,Manual,SUV,First,1851.9,117.7,1602.7,,159527.0,5.32,13.84
TAT-VEH-1860,Diesel,Manual,Hatchback,First,1084.6,85.7,1398.0,18.93,3139.0,10.0,15.31
TAT-VEH-1861,Diesel,Manual,Sedan,First,1453.7,104.4,1427.9,20.76,71334.0,7.97,16.84
TAT-VEH-1862,Diesel,Automatic,Sedan,Third,1262.6,97.1,1479.6,23.66,19446.0,9.21,18.78
TAT-VEH-1863,Petrol,Manual,Hatchback,First,1470.1,110.0,1521.1,16.29,3719.0,10.0,20.09
TAT-VEH-1864,Petrol,Manual,SUV,Second,1856.4,127.5,1753.6,13.82,114438.0,6.67,18.77
TAT-VEH-1865,Diesel,Automatic,Hatchback,First,1321.7,98.6,1392.5,20.31,8768.0,9.62,17.55
TAT-VEH-1866,Petrol,Manual,Sedan,First,1539.9,100.7,1599.3,13.87,38111.0,8.9,18.52
TAT-VEH-1867,Petrol,Manual,Sedan,First,,114.3,1417.9,13.99,16413.0,9.27,16.57
TAT-VEH-1868,CNG,Manual,Sedan,Third,1496.8,96.0,1480.5,21.46,5034.0,9.66,17.07
TAT-VEH-1869,Electric,Manual,SUV,Second,0.0,135.1,1037.8,24.32,4305.0,9.32,20.29
TAT-VEH-1870,Petrol,Automatic,Hatchback,Third,1314.6,86.1,1337.6,14.34,7526.0,,18.53
TAT-VEH-1871,Petrol,Manual,Hatchback,Third,1168.8,94.5,1400.1,16.05,5332.0,9.05,16.91
TAT-VEH-1872,Diesel,Manual,SUV,First,2296.3,168.2,2064.5,16.1,66325.0,7.07,28.12
TAT-VEH-1873,Petrol,Automatic,Sedan,First,1702.3,121.4,1782.7,16.81,31911.0,8.36,22.54
TAT-VEH-1874,Petrol,Automatic,SUV,Second,2227.7,177.3,1977.8,13.21,20896.0,9.1,32.28
TAT-VEH-1875,Petrol,Automatic,SUV,First,1883.1,141.6,1818.9,15.07,26386.0,9.11,26.92
TAT-VEH-1876,Diesel,Manual,SUV,First,1728.0,135.8,1705.9,21.46,120995.0,6.18,19.9
TAT-VEH-1877,Diesel,Manual,Sedan,First,1375.3,91.4,1484.8,,110735.0,5.22,13.25
TAT-VEH-1878,Petrol,Automatic,Hatchback,First,1226.4,75.1,1349.9,15.43,58594.0,9.07,12.42
TAT-VEH-1879,Petrol,Automatic,SUV,First,2134.4,161.4,1910.3,10.2,99203.0,7.62,24.59
TAT-VEH-1880,Petrol,Manual,Sedan,First,1063.7,76.0,1339.2,24.48,19332.0,9.52,14.39
TAT-VEH-1881,Diesel,Manual,Hatchback,First,1195.8,,1382.6,23.89,23592.0,10.0,18.46
TAT-VEH-1882,Petrol,Manual,SUV,First,2037.5,151.9,1839.0,17.67,44803.0,7.93,26.26
TAT-VEH-1883,Petrol,Automatic,SUV,First,1928.6,147.1,1789.8,13.24,45973.0,9.62,25.65
TAT-VEH-1884,Diesel,Manual,Sedan,First,1756.3,112.2,1686.5,,31574.0,8.32,22.52
TAT-VEH-1885,Petrol,Manual,Hatchback,Second,1260.3,117.2,1430.8,13.87,25037.0,9.23,23.01
TAT-VEH-1886,Diesel,Manual,Sedan,First,1760.0,130.0,1688.4,22.54,194675.0,3.47,16.44
TAT-VEH-1887,Petrol,Automatic,SUV,First,1944.0,,1911.5,16.29,79448.0,7.54,26.53
TAT-VEH-1888,Petrol,Automatic,Luxury,Second,3368.0,,2593.5,13.15,27690.0,9.24,40.44
TAT-VEH-1889,Petrol,Manual,Hatchback,First,1442.3,111.9,1602.0,14.09,60471.0,,20.8
TAT-VEH-1890,Diesel,Automatic,Hatchback,First,1393.8,88.9,1461.3,22.14,16135.0,9.77,18.92
TAT-VEH-1891,CNG,Automatic,SUV,Second,1725.0,134.8,1706.8,27.7,6750.0,9.67,25.95
TAT-VEH-1892,CNG,Manual,Sedan,First,1447.3,104.3,1567.4,27.56,21554.0,8.87,19.63
TAT-VEH-1893,Petrol,Manual,Sedan,Second,1429.0,107.5,1596.9,17.77,25211.0,,18.87
TAT-VEH-1894,Diesel,Manual,Luxury,Second,3188.7,247.5,2387.2,18.29,2750.0,10.0,39.43
TAT-VEH-1895,Petrol,Automatic,Hatchback,First,1300.0,,1346.0,6.0,77882.0,7.18,13.48
TAT-VEH-1896,Petrol,Manual,Sedan,First,1330.2,91.6,1510.0,16.39,22026.0,9.72,19.96
TAT-VEH-1897,CNG,Automatic,Hatchback,First,1207.2,96.0,1398.7,24.5,41082.0,9.36,16.41
TAT-VEH-1898,Petrol,Automatic,Sedan,First,,107.2,1367.3,15.92,1099970.2585874707,8.64,20.66
TAT-VEH-1899,Petrol,Manual,SUV,First,2358.5,175.2,1950.8,15.66,10657.0,10.0,31.62
TAT-VEH-1900,Petrol,Automatic,Sedan,First,1395.5,111.8,1490.2,11.52,101202.0,8.14,16.39
TAT-VEH-1901,Petrol,Manual,Luxury,First,3015.3,224.9,2297.5,17.17,44221.0,,38.68
TAT-VEH-1902,Petrol,Manual,Sedan,First,1436.1,131.0,1684.7,17.4,137064.0,6.24,14.3
TAT-VEH-1903,Diesel,Automatic,Hatchback,First,1368.9,81.7,1432.2,20.91,300000.0,1.85,3.5
TAT-VEH-1904,Petrol,Automatic,Hatchback,First,771.4,59.0,1164.6,18.34,22925.0,8.98,10.61
TAT-VEH-1905,CNG,Manual,Sedan,First,1494.7,92.6,1534.0,25.71,17973.0,9.4,16.83
TAT-VEH-1906,CNG,Automatic,Sedan,Second,1476.8,80.7,1516.7,23.68,89950.0,6.44,14.17
TAT-VEH-1907,Petrol,Automatic,Hatchback,First,1129.0,88.2,1412.9,15.29,298077.0,1.37,6.16
TAT-VEH-1908,Petrol,Manual,Sedan,First,1843.2,139.9,1798.6,15.77,46698.0,8.76,24.5
TAT-VEH-1909,Petrol,Automatic,Sedan,Third,1320.5,95.6,1419.6,,73344.0,8.01,16.53
TAT-VEH-1910,Diesel,Manual,SUV,First,2190.9,,1909.4,21.8,70494.0,8.43,24.86
TAT-VEH-1911,Petrol,Manual,SUV,First,2087.1,193.7,2003.2,17.43,21756.0,8.71,30.56
TAT-VEH-1912,Diesel,Manual,SUV,First,2313.4,170.4,1959.3,24.82,40428.0,8.33,29.22
TAT-VEH-1913,Petrol,Automatic,Hatchback,First,1096.9,88.4,1354.7,22.12,82555.0,8.58,13.13
TAT-VEH-1914,Diesel,Automatic,Hatchback,First,1087.1,73.7,1334.7,19.22,54430.0,8.15,10.98
TAT-VEH-1915,Petrol,Manual,SUV,First,2272.0,173.9,2019.2,6.0,2963.0,9.84,32.3
TAT-VEH-1916,Petrol,Manual,Sedan,First,1583.1,115.9,1505.0,19.21,20474.0,9.17,22.71
TAT-VEH-1917,Electric,Automatic,Hatchback,Second,0.0,129.7,1110.0,20.65,9022.0,9.05,23.09
TAT-VEH-1918,Diesel,Manual,SUV,First,1611.8,142.7,1659.2,16.76,13935.0,10.0,25.14
TAT-VEH-1919,Petrol,Automatic,SUV,First,1863.2,153.9,1822.2,14.3,108157.0,6.39,24.19
TAT-VEH-1920,CNG,Automatic,Sedan,Second,1575.3,119.8,1639.7,23.61,3692.0,9.02,24.48
TAT-VEH-1921,Diesel,Manual,Hatchback,First,1322.7,71.6,1472.3,20.71,13169.0,9.15,14.46
TAT-VEH-1922,CNG,Automatic,SUV,Second,1828.2,132.8,1789.5,21.38,18670.0,8.07,25.8
TAT-VEH-1923,Diesel,Manual,Sedan,First,915.1,101.1,1390.4,15.98,45174.0,8.12,17.69
TAT-VEH-1924,Petrol,Automatic,SUV,Second,2128.8,156.9,1959.5,16.53,36370.0,8.18,28.54
TAT-VEH-1925,Petrol,Automatic,SUV,First,1692.9,140.2,1707.6,17.37,13081.0,9.8,25.12
TAT-VEH-1926,Petrol,Automatic,SUV,Second,1493.7,129.3,1597.7,17.42,10074.0,9.11,25.05
TAT-VEH-1927,Diesel,Manual,Sedan,Third,931.5,72.5,1300.9,16.8,14160.0,9.93,14.97
TAT-VEH-1928,Diesel,Automatic,Hatchback,First,1319.1,88.8,1470.3,96.01281670753353,33420.0,9.68,14.44
TAT-VEH-1929,Petrol,Manual,SUV,First,2030.2,123.0,1752.6,13.98,16235.0,9.8,25.05
TAT-VEH-1930,Petrol,Manual,Sedan,First,1452.9,117.2,1571.8,16.22,134700.0,5.82,15.11
TAT-VEH-1931,CNG,Manual,SUV,First,2345.3,166.1,1984.4,27.47,30052.0,9.03,30.53
TAT-VEH-1932,Electric,Manual,Hatchback,First,0.0,144.4,1068.3,,4727.0,8.75,22.35
TAT-VEH-1933,Diesel,Manual,Hatchback,First,1292.6,81.9,1471.7,18.38,60798.0,7.98,16.52
TAT-VEH-1934,Petrol,Automatic,SUV,First,2402.1,,2036.0,11.5,19944.0,8.71,32.32
TAT-VEH-1935,Petrol,Automatic,SUV,First,1649.8,124.1,1740.1,10.54,49693.0,8.8,22.25
TAT-VEH-1936,Petrol,Manual,Luxury,First,2979.2,226.7,2278.2,18.4,16757.0,10.0,38.69
TAT-VEH-1937,CNG,Automatic,SUV,First,1593.8,106.2,1545.5,25.59,40057.0,,19.5
TAT-VEH-1938,Petrol,Manual,Sedan,First,1452.1,123.3,1568.1,16.85,68559.0,6.65,16.87
TAT-VEH-1939,Diesel,Automatic,SUV,First,1935.8,138.0,1829.4,21.58,120404.0,6.14,21.07
TAT-VEH-1940,Petrol,Automatic,SUV,First,2154.7,141.5,1877.9,14.06,15618.0,9.43,24.07
TAT-VEH-1941,Diesel,Manual,Sedan,First,1507.1,111.7,1572.3,17.79,20349.0,9.27,20.71
TAT-VEH-1942,Diesel,Automatic,Sedan,First,1622.7,122.1,1566.8,25.12,30085.0,8.5,19.57
TAT-VEH-1943,CNG,Manual,Hatchback,First,1302.5,,1397.0,24.01,119886.0,6.52,12.36
TAT-VEH-1944,Petrol,Manual,Sedan,First,1929.0,161.0,1843.8,17.71,106245.0,6.02,26.7
TAT-VEH-1945,Petrol,Automatic,SUV,Second,1919.2,141.1,1706.3,15.52,6238.0,9.05,26.82
TAT-VEH-1946,Petrol,Manual,Hatchback,First,1055.8,77.7,1287.2,9.96,8367.0,9.95,15.42
TAT-VEH-1947,CNG,Manual,Hatchback,First,1233.9,79.3,1405.2,20.41,32789.0,8.25,15.51
TAT-VEH-1948,CNG,Manual,Hatchback,Second,1076.7,90.6,1304.2,23.34,7073.0,9.92,16.74
TAT-VEH-1949,Diesel,Automatic,Hatchback,Second,,108.7,1598.8,21.96,21080.0,8.38,21.05
TAT-VEH-1950,Diesel,Manual,Hatchback,Third,1154.5,81.5,1419.0,21.21,9228.0,10.0,15.49
TAT-VEH-1951,Diesel,Manual,Sedan,First,1384.9,81.0,1358.6,21.56,47482.0,7.98,16.1
TAT-VEH-1952,Petrol,Automatic,Luxury,First,2804.5,227.7,2254.2,12.54,136356.0,5.77,32.76
TAT-VEH-1953,CNG,Automatic,Sedan,Second,1641.7,108.4,1481.3,27.73,259585.0,,9.4
TAT-VEH-1954,Petrol,Manual,Hatchback,First,1173.3,80.9,1323.8,,23168.0,8.8,15.43
TAT-VEH-1955,Petrol,Manual,Hatchback,First,1100.7,86.9,1390.8,16.14,43122.0,8.65,14.77
TAT-VEH-1956,Diesel,Manual,SUV,Second,2414.3,166.7,1991.1,18.97,89291.0,7.59,26.88
TAT-VEH-1957,Petrol,Manual,Sedan,Second,1326.8,81.6,1441.4,14.98,7623.0,10.0,15.89
TAT-VEH-1958,Petrol,Manual,SUV,Third,2006.9,125.0,1688.8,19.52,54640.0,8.71,21.96
TAT-VEH-1959,Diesel,Automatic,SUV,Third,2161.1,170.7,1973.0,17.03,25655.0,8.96,31.15
TAT-VEH-1960,Petrol,Automatic,SUV,Second,1590.2,112.7,1560.6,11.45,12389.0,9.36,19.75
TAT-VEH-1961,Diesel,Automatic,Hatchback,First,,130.3,1520.5,19.06,25194.0,10.0,22.03
TAT-VEH-1962,Petrol,Manual,SUV,Second,1734.2,118.1,1647.6,-7.701044347384485,5555.0,,22.88
